payment_id,invoice_id,payment_date,payment_amount,payment_method,payment_status
P001596,INV01596,2024-12-04,41764.49,Bank Transfer,Full
P001597,INV01597,2024-12-24,25718.6,Bank Transfer,Partial
P001598,INV01598,2024-09-13,0.0,Wire,Failed
P001599,INV01599,2024-09-13,45582.490000000005,Bank Transfer,Full
P001600,INV01600,2025-11-20,17775.85,Wire,Full
P001601,INV01601,2026-02-05,15472.84,Bank Transfer,Full
P001602,INV01602,2025-11-28,9150.01,Wire,Partial
P001603,INV01603,2024-07-02,15238.59,Wire,Partial
P001604,INV01604,2026-02-26,38609.479999999996,Credit Card,Full
P001605,INV01605,2026-05-04,15289.98,Wire,Partial
P001606,INV01606,2025-02-25,7375.29,Wire,Full
P001607,INV01607,2024-11-18,26417.85,Credit Card,Full
P001608,INV01608,2024-08-21,17105.79,Wire,Full
P001609,INV01609,2025-09-01,60392.81999999999,Credit Card,Full
P001610,INV01610,2025-07-12,8130.64,Wire,Partial
P001611,INV01611,2025-04-13,11490.34,Wire,Full
P001612,INV01612,2026-03-18,37933.14,Credit Card,Full
P001613,INV01613,2025-03-23,0.0,Wire,Failed
P001614,INV01614,2025-02-11,33084.49,Bank Transfer,Partial
P001615,INV01615,2024-12-01,54842.25,Credit Card,Full
P001616,INV01616,2025-05-21,20764.37,Bank Transfer,Full
P001617,INV01617,2024-12-06,39596.840000000004,Credit Card,Full
P001618,INV01618,2026-06-24,0.0,Wire,Failed
P001619,INV01619,2025-10-13,50908.55,Credit Card,Full
P001620,INV01620,2026-06-21,7858.39,Wire,Full
P001621,INV01621,2025-04-27,42092.07,Credit Card,Full
P001622,INV01622,2025-04-29,44266.63,Wire,Full
P001623,INV01623,2024-08-22,29896.37,Bank Transfer,Full
P001624,INV01624,2026-04-16,20605.73,Credit Card,Partial
P001625,INV01625,2024-11-10,19488.04,Bank Transfer,Full
P001626,INV01626,2025-12-18,44578.35,Credit Card,Full
P001627,INV01627,2025-07-23,16331.17,Credit Card,Partial
P001628,INV01628,2024-11-05,19298.65,Wire,Full
P001629,INV01629,2025-10-15,18571.920000000002,Wire,Full
P001630,INV01630,2025-02-14,0.0,Bank Transfer,Failed
P001631,INV01631,2026-01-27,15123.32,Credit Card,Full
P001632,INV01632,2025-01-29,0.0,Wire,Failed
P001633,INV01633,2025-11-18,10392.06,Credit Card,Partial
P001634,INV01634,2024-09-28,0.0,Credit Card,Failed
P001635,INV01635,2024-07-19,12076.11,Credit Card,Partial
P001636,INV01636,2025-10-20,17100.62,Wire,Partial
P001637,INV01637,2025-06-24,22134.239999999998,Wire,Full
P001638,INV01638,2025-05-14,0.0,Bank Transfer,Failed
P001639,INV01639,2024-06-23,44942.67,Credit Card,Full
P001640,INV01640,2025-05-19,11817.6,Wire,Full
P001641,INV01641,2024-10-23,53304.950000000004,Credit Card,Full
P001642,INV01642,2024-10-10,4567.099999999999,Credit Card,Full
P001643,INV01643,2024-11-24,43994.020000000004,Bank Transfer,Full
P001644,INV01644,2024-11-28,37186.61,Bank Transfer,Partial
P001645,INV01645,2025-12-11,52605.43,Bank Transfer,Full
P001646,INV01646,2024-08-05,0.0,Wire,Failed
P001647,INV01647,2026-02-21,44036.2,Wire,Full
P001648,INV01648,2024-10-01,16232.79,Credit Card,Full
P001649,INV01649,2024-07-11,42761.799999999996,Bank Transfer,Full
P001650,INV01650,2024-09-30,16804.08,Credit Card,Full
P001651,INV01651,2025-02-01,41293.31,Wire,Full
P001652,INV01652,2025-09-22,35802.31,Wire,Full
P001653,INV01653,2026-04-03,27325.98,Wire,Full
P001654,INV01654,2026-04-14,43936.4,Wire,Full
P001655,INV01655,2024-11-11,23948.61,Bank Transfer,Full
P001656,INV01656,2026-02-28,7364.17,Wire,Full
P001657,INV01657,2024-10-02,46414.46,Wire,Full
P001658,INV01658,2024-11-19,24851.34,Bank Transfer,Full
P001659,INV01659,2025-06-05,41245.5,Bank Transfer,Full
P001660,INV01660,2025-02-27,23634.49,Wire,Partial
P001661,INV01661,2024-07-14,11603.53,Credit Card,Partial
P001662,INV01662,2024-11-11,51044.1,Credit Card,Full
P001663,INV01663,2025-05-03,28731.33,Bank Transfer,Full
P001664,INV01664,2025-07-07,17690.71,Wire,Full
P001665,INV01665,2025-07-07,12599.74,Bank Transfer,Partial
P001666,INV01666,2024-07-30,14821.26,Bank Transfer,Partial
P001667,INV01667,2026-01-21,42645.41,Credit Card,Full
P001668,INV01668,2025-10-03,44434.89,Credit Card,Full
P001669,INV01669,2025-11-12,38898.75,Wire,Full
P001670,INV01670,2026-05-13,28090.26,Credit Card,Partial
P001671,INV01671,2025-01-14,11888.5,Bank Transfer,Full
P001672,INV01672,2025-02-27,57270.46,Bank Transfer,Full
P001673,INV01673,2024-12-09,30471.2,Bank Transfer,Partial
P001674,INV01674,2024-11-05,0.0,Wire,Failed
P001675,INV01675,2024-10-19,51879.8,Bank Transfer,Full
P001676,INV01676,2025-11-13,9001.41,Wire,Full
P001677,INV01677,2024-08-12,35792.27,Credit Card,Full
P001678,INV01678,2026-05-08,32516.039999999997,Credit Card,Full
P001679,INV01679,2025-04-15,18309.739999999998,Credit Card,Full
P001680,INV01680,2025-07-11,36975.630000000005,Wire,Full
P001681,INV01681,2026-03-15,36468.9,Bank Transfer,Full
P001682,INV01682,2026-02-25,0.0,Credit Card,Failed
P001683,INV01683,2026-02-04,22692.45,Bank Transfer,Full
P001684,INV01684,2025-06-07,53074.32,Wire,Full
P001685,INV01685,2026-01-05,15213.56,Credit Card,Partial
P001686,INV01686,2025-11-16,40419.78,Credit Card,Full
P001687,INV01687,2024-11-06,8884.279999999999,Credit Card,Full
P001688,INV01688,2024-11-08,20651.0,Bank Transfer,Full
P001689,INV01689,2026-01-31,53943.549999999996,Wire,Full
P001690,INV01690,2025-06-05,41746.99,Wire,Partial
P001691,INV01691,2026-05-26,38630.729999999996,Bank Transfer,Full
P001692,INV01692,2025-01-24,39033.310000000005,Bank Transfer,Full
P001693,INV01693,2024-11-04,44872.72,Wire,Full
P001694,INV01694,2025-08-15,52002.57,Credit Card,Full
P001695,INV01695,2025-02-23,39179.33,Bank Transfer,Full
P001696,INV01696,2024-06-30,0.0,Wire,Failed
P001697,INV01697,2026-02-23,36315.63,Credit Card,Full
P001698,INV01698,2026-01-28,0.0,Credit Card,Failed
P001699,INV01699,2024-06-23,20116.85,Wire,Full
P001700,INV01700,2025-02-03,26791.17,Credit Card,Full
P001701,INV01701,2025-02-27,35393.869999999995,Wire,Full
P001702,INV01702,2024-07-21,35448.78,Bank Transfer,Partial
P001703,INV01703,2026-03-17,21691.699999999997,Bank Transfer,Full
P001704,INV01704,2025-04-07,15375.39,Bank Transfer,Full
P001705,INV01705,2026-03-21,31979.16,Bank Transfer,Partial
P001706,INV01706,2024-11-28,0.0,Credit Card,Failed
P001707,INV01707,2026-03-03,33832.24,Credit Card,Full
P001708,INV01708,2025-06-20,28826.71,Bank Transfer,Full
P001709,INV01709,2026-06-29,34933.42,Wire,Partial
P001710,INV01710,2025-08-24,11425.130000000001,Bank Transfer,Full
P001711,INV01711,2024-08-04,42170.88,Bank Transfer,Partial
P001712,INV01712,2025-04-14,0.0,Bank Transfer,Failed
P001713,INV01713,2025-10-31,12294.46,Credit Card,Full
P001714,INV01714,2025-02-18,46068.71,Credit Card,Partial
P001715,INV01715,2026-02-07,7453.610000000001,Credit Card,Full
P001716,INV01716,2025-12-14,11957.0,Wire,Full
P001717,INV01717,2025-07-28,54315.49,Credit Card,Full
P001718,INV01718,2026-06-07,0.0,Wire,Failed
P001719,INV01719,2026-02-28,25349.9,Credit Card,Full
P001720,INV01720,2025-07-04,18125.84,Wire,Partial
P001721,INV01721,2026-04-26,45479.89,Bank Transfer,Full
P001722,INV01722,2024-08-08,16971.53,Wire,Partial
P001723,INV01723,2026-03-11,4189.33,Credit Card,Full
P001724,INV01724,2024-12-26,19254.73,Wire,Partial
P001725,INV01725,2025-11-24,0.0,Bank Transfer,Failed
P001726,INV01726,2026-01-29,24595.23,Credit Card,Full
P001727,INV01727,2026-05-15,52838.46,Wire,Full
P001728,INV01728,2024-09-06,39828.92,Bank Transfer,Full
P001729,INV01729,2026-03-26,24610.38,Wire,Partial
P001730,INV01730,2026-06-13,25255.07,Bank Transfer,Partial
P001731,INV01731,2025-07-08,5321.6900000000005,Wire,Full
P001732,INV01732,2024-09-24,24546.06,Credit Card,Partial
P001733,INV01733,2024-08-02,19669.16,Wire,Full
P001734,INV01734,2024-10-18,37163.67,Wire,Full
P001735,INV01735,2025-11-21,12704.38,Wire,Partial
P001736,INV01736,2026-04-30,19661.78,Bank Transfer,Full
P001737,INV01737,2025-09-19,36252.58,Wire,Full
P001738,INV01738,2024-09-02,29808.39,Credit Card,Full
P001739,INV01739,2024-12-03,44133.2,Bank Transfer,Full
P001740,INV01740,2025-08-27,9373.89,Bank Transfer,Full
P001741,INV01741,2026-04-14,39745.090000000004,Bank Transfer,Full
P001742,INV01742,2025-10-20,12037.619999999999,Wire,Full
P001743,INV01743,2026-04-21,51738.64,Credit Card,Full
P001744,INV01744,2025-09-14,39562.2,Wire,Full
P001745,INV01745,2025-08-11,0.0,Credit Card,Failed
P001746,INV01746,2025-12-29,17907.89,Wire,Full
P001747,INV01747,2025-12-21,46888.5,Bank Transfer,Full
P001748,INV01748,2025-04-13,19135.71,Wire,Partial
P001749,INV01749,2026-07-09,8491.54,Bank Transfer,Full
P001750,INV01750,2025-05-15,0.0,Credit Card,Failed
P001751,INV01751,2024-11-20,27705.47,Wire,Full
P001752,INV01752,2024-12-16,58963.0,Credit Card,Full
P001753,INV01753,2024-07-15,5772.52,Credit Card,Partial
P001754,INV01754,2025-03-14,38297.36,Bank Transfer,Full
P001755,INV01755,2025-02-03,0.0,Credit Card,Failed
P001756,INV01756,2026-02-16,30948.05,Credit Card,Full
P001757,INV01757,2026-03-18,13351.689999999999,Credit Card,Full
P001758,INV01758,2026-05-09,44976.509999999995,Wire,Full
P001759,INV01759,2026-03-21,26448.66,Credit Card,Full
P001760,INV01760,2024-11-08,20203.21,Wire,Full
P001761,INV01761,2025-04-05,46951.590000000004,Credit Card,Full
P001762,INV01762,2025-12-07,31155.32,Wire,Partial
P001763,INV01763,2025-04-01,28480.63,Credit Card,Full
P001764,INV01764,2025-11-11,48625.259999999995,Wire,Full
P001765,INV01765,2026-02-09,21673.09,Bank Transfer,Full
P001766,INV01766,2025-06-29,36122.700000000004,Credit Card,Full
P001767,INV01767,2024-08-02,0.0,Wire,Failed
P001768,INV01768,2026-04-08,58356.25,Bank Transfer,Full
P001769,INV01769,2026-03-02,34946.15,Wire,Full
P001770,INV01770,2026-02-09,51918.1,Bank Transfer,Full
P001771,INV01771,2025-05-22,39895.5,Bank Transfer,Partial
P001772,INV01772,2026-06-15,12245.69,Bank Transfer,Full
P001773,INV01773,2025-02-25,51322.14,Credit Card,Full
P001774,INV01774,2024-07-27,37227.560000000005,Credit Card,Full
P001775,INV01775,2026-03-20,21501.07,Wire,Partial
P001776,INV01776,2025-11-21,16868.440000000002,Bank Transfer,Full
P001777,INV01777,2025-09-10,11743.04,Credit Card,Full
P001778,INV01778,2024-07-07,29098.35,Credit Card,Partial
P001779,INV01779,2024-10-07,22875.239999999998,Wire,Full
P001780,INV01780,2026-03-15,59700.969999999994,Wire,Full
P001781,INV01781,2025-07-08,19009.35,Wire,Full
P001782,INV01782,2026-02-09,24270.5,Wire,Full
P001783,INV01783,2025-05-08,24017.379999999997,Credit Card,Full
P001784,INV01784,2025-05-28,19240.52,Bank Transfer,Partial
P001785,INV01785,2025-07-14,14930.220000000001,Credit Card,Full
P001786,INV01786,2025-05-27,53934.46000000001,Credit Card,Full
P001787,INV01787,2025-10-01,52243.18,Bank Transfer,Full
P001788,INV01788,2025-06-18,23919.0,Credit Card,Full
P001789,INV01789,2025-03-04,32779.11,Credit Card,Full
P001790,INV01790,2025-06-07,16142.23,Bank Transfer,Partial
P001791,INV01791,2025-05-06,32618.86,Wire,Full
P001792,INV01792,2026-01-17,21109.42,Bank Transfer,Partial
P001793,INV01793,2025-02-06,34679.34,Credit Card,Partial
P001794,INV01794,2025-05-29,52790.65,Bank Transfer,Full
P001795,INV01795,2025-07-19,52874.509999999995,Bank Transfer,Full
P001796,INV01796,2025-03-21,55128.93,Bank Transfer,Full
P001797,INV01797,2025-12-18,0.0,Credit Card,Failed
P001798,INV01798,2025-06-11,13788.49,Wire,Partial
P001799,INV01799,2026-06-12,22766.760000000002,Wire,Full
P001800,INV01800,2025-04-04,40455.82,Bank Transfer,Full
P001801,INV01801,2025-09-18,12729.47,Wire,Partial
P001802,INV01802,2026-04-19,7746.51,Credit Card,Full
P001803,INV01803,2024-06-11,27810.53,Credit Card,Full
P001804,INV01804,2025-12-22,19787.42,Wire,Full
P001805,INV01805,2024-08-06,47903.36,Credit Card,Full
P001806,INV01806,2025-10-19,49403.829999999994,Wire,Full
P001807,INV01807,2024-12-06,20367.47,Wire,Full
P001808,INV01808,2024-08-28,22607.379999999997,Bank Transfer,Full
P001809,INV01809,2024-11-08,23986.61,Wire,Full
P001810,INV01810,2025-02-05,9242.8,Credit Card,Full
P001811,INV01811,2026-02-14,33665.71,Bank Transfer,Partial
P001812,INV01812,2026-04-26,9093.32,Credit Card,Partial
P001813,INV01813,2026-04-14,48003.66,Wire,Full
P001814,INV01814,2025-02-24,25042.17,Wire,Full
P001815,INV01815,2025-10-11,29543.010000000002,Wire,Full
P001816,INV01816,2026-01-20,16848.760000000002,Wire,Full
P001817,INV01817,2026-03-30,44163.15,Bank Transfer,Full
P001818,INV01818,2024-07-27,30823.3,Credit Card,Full
P001819,INV01819,2025-11-18,46434.130000000005,Wire,Full
P001820,INV01820,2024-09-27,44785.11,Bank Transfer,Full
P001821,INV01821,2024-07-12,35058.42,Bank Transfer,Full
P001822,INV01822,2025-08-20,16713.51,Credit Card,Partial
P001823,INV01823,2024-09-01,12111.79,Bank Transfer,Full
P001824,INV01824,2025-05-21,10920.42,Bank Transfer,Partial
P001825,INV01825,2024-07-27,21968.73,Credit Card,Full
P001826,INV01826,2025-01-11,43215.62,Bank Transfer,Full
P001827,INV01827,2025-03-12,44733.0,Credit Card,Full
P001828,INV01828,2026-04-26,0.0,Wire,Failed
P001829,INV01829,2026-02-20,47550.78,Wire,Full
P001830,INV01830,2026-03-16,31708.18,Wire,Partial
P001831,INV01831,2025-07-07,50539.86,Bank Transfer,Full
P001832,INV01832,2025-11-28,29492.57,Wire,Partial
P001833,INV01833,2025-03-20,25029.280000000002,Bank Transfer,Full
P001834,INV01834,2025-02-25,27276.66,Wire,Full
P001835,INV01835,2024-11-20,20254.84,Bank Transfer,Full
P001836,INV01836,2025-10-22,31134.5,Wire,Partial
P001837,INV01837,2025-07-24,0.0,Credit Card,Failed
P001838,INV01838,2026-06-18,40837.979999999996,Bank Transfer,Full
P001839,INV01839,2025-08-29,33348.53,Credit Card,Partial
P001840,INV01840,2024-10-18,33106.73,Wire,Partial
P001841,INV01841,2025-02-11,31478.27,Wire,Full
P001842,INV01842,2026-03-28,43750.21,Bank Transfer,Full
P001843,INV01843,2025-03-03,52938.13,Credit Card,Full
P001844,INV01844,2025-10-30,31960.46,Wire,Full
P001845,INV01845,2025-12-14,12282.880000000001,Bank Transfer,Full
P001846,INV01846,2024-06-27,0.0,Bank Transfer,Failed
P001847,INV01847,2025-10-26,56270.94,Wire,Full
P001848,INV01848,2026-06-29,20490.190000000002,Credit Card,Full
P001849,INV01849,2026-05-26,54245.62,Bank Transfer,Full
P001850,INV01850,2024-11-08,8143.31,Credit Card,Full
P001851,INV01851,2025-09-17,18881.18,Bank Transfer,Full
P001852,INV01852,2025-04-01,18352.02,Bank Transfer,Full
P001853,INV01853,2025-11-25,53867.64,Bank Transfer,Full
P001854,INV01854,2024-08-25,25452.76,Credit Card,Partial
P001855,INV01855,2024-09-07,34041.19,Credit Card,Partial
P001856,INV01856,2025-06-26,40541.42,Credit Card,Full
P001857,INV01857,2026-04-13,24026.47,Credit Card,Full
P001858,INV01858,2025-01-16,15501.17,Wire,Partial
P001859,INV01859,2024-11-03,13790.09,Credit Card,Full
P001860,INV01860,2026-05-02,27325.54,Bank Transfer,Full
P001861,INV01861,2024-12-11,27591.52,Bank Transfer,Full
P001862,INV01862,2024-07-19,12513.93,Credit Card,Full
P001863,INV01863,2025-12-14,17760.63,Credit Card,Partial
P001864,INV01864,2025-05-31,53845.06,Credit Card,Full
P001865,INV01865,2026-05-07,8114.44,Bank Transfer,Partial
P001866,INV01866,2026-04-16,20459.89,Credit Card,Full
P001867,INV01867,2025-02-18,45135.34,Bank Transfer,Full
P001868,INV01868,2024-11-29,39657.759999999995,Wire,Full
P001869,INV01869,2025-08-02,24205.98,Credit Card,Full
P001870,INV01870,2025-03-01,37748.43,Bank Transfer,Full
P001871,INV01871,2025-01-25,24203.920000000002,Wire,Full
P001872,INV01872,2025-06-04,14695.04,Bank Transfer,Full
P001873,INV01873,2026-03-26,25996.88,Bank Transfer,Partial
P001874,INV01874,2024-10-07,49763.03,Wire,Full
P001875,INV01875,2025-05-26,14013.880000000001,Bank Transfer,Full
P001876,INV01876,2024-06-24,12072.76,Bank Transfer,Full
P001877,INV01877,2026-07-12,24078.66,Wire,Full
P001878,INV01878,2025-08-16,58450.78,Bank Transfer,Full
P001879,INV01879,2025-06-23,0.0,Wire,Failed
P001880,INV01880,2026-07-11,24889.739999999998,Wire,Full
P001881,INV01881,2025-07-31,49232.04,Bank Transfer,Full
P001882,INV01882,2026-01-01,40340.649999999994,Bank Transfer,Full
P001883,INV01883,2025-12-13,36789.78,Credit Card,Full
P001884,INV01884,2025-10-22,21570.239999999998,Bank Transfer,Full
P001885,INV01885,2025-04-19,45002.55,Credit Card,Full
P001886,INV01886,2026-06-19,15042.36,Bank Transfer,Full
P001887,INV01887,2024-11-24,39281.47,Wire,Partial
P001888,INV01888,2025-12-08,44842.97,Wire,Full
P001889,INV01889,2026-02-19,45074.72,Bank Transfer,Partial
P001890,INV01890,2025-06-26,0.0,Credit Card,Failed
P001891,INV01891,2025-06-06,9885.51,Wire,Full
P001892,INV01892,2026-02-27,50703.75,Credit Card,Full
P001893,INV01893,2025-04-25,14857.88,Bank Transfer,Full
P001894,INV01894,2025-12-17,43757.95,Wire,Full
P001895,INV01895,2025-01-27,32065.82,Bank Transfer,Full
P001896,INV01896,2026-02-21,19439.34,Credit Card,Full
P001897,INV01897,2026-04-15,15997.37,Credit Card,Full
P001898,INV01898,2025-04-26,58237.53,Bank Transfer,Full
P001899,INV01899,2025-03-11,29877.46,Wire,Full
P001900,INV01900,2025-09-20,49624.17,Bank Transfer,Full
P001901,INV01901,2025-07-21,18881.72,Wire,Full
P001902,INV01902,2024-08-22,32469.75,Bank Transfer,Full
P001903,INV01903,2026-04-22,0.0,Bank Transfer,Failed
P001904,INV01904,2026-03-21,0.0,Credit Card,Failed
P001905,INV01905,2024-12-15,17902.06,Bank Transfer,Partial
P001906,INV01906,2026-04-17,0.0,Wire,Failed
P001907,INV01907,2025-03-26,29920.829999999998,Bank Transfer,Full
P001908,INV01908,2025-08-13,0.0,Wire,Failed
P001909,INV01909,2025-07-22,10657.08,Bank Transfer,Partial
P001910,INV01910,2025-01-18,13966.43,Bank Transfer,Partial
P001911,INV01911,2025-11-15,22804.59,Wire,Partial
P001912,INV01912,2025-04-14,15790.83,Wire,Full
P001913,INV01913,2026-05-21,46539.950000000004,Credit Card,Full
P001914,INV01914,2025-03-21,42934.07,Wire,Full
P001915,INV01915,2024-10-03,56301.95,Wire,Full
P001916,INV01916,2025-12-26,33969.58,Wire,Full
P001917,INV01917,2026-01-26,19298.489999999998,Wire,Full
P001918,INV01918,2026-02-10,20889.42,Wire,Partial
P001919,INV01919,2024-11-16,28721.65,Credit Card,Full
P001920,INV01920,2025-12-15,17855.44,Credit Card,Full
P001921,INV01921,2024-08-05,20264.28,Credit Card,Partial
P001922,INV01922,2024-11-16,0.0,Bank Transfer,Failed
P001923,INV01923,2026-03-19,0.0,Credit Card,Failed
P001924,INV01924,2025-11-20,26542.66,Credit Card,Full
P001925,INV01925,2026-04-18,44569.09,Bank Transfer,Full
P001926,INV01926,2026-05-16,36215.73,Bank Transfer,Partial
P001927,INV01927,2024-11-03,21941.09,Wire,Full
P001928,INV01928,2025-11-30,36002.979999999996,Bank Transfer,Full
P001929,INV01929,2025-03-08,40631.35,Bank Transfer,Full
P001930,INV01930,2024-12-06,22814.97,Bank Transfer,Partial
P001931,INV01931,2024-07-31,21618.22,Bank Transfer,Partial
P001932,INV01932,2026-01-08,18514.98,Bank Transfer,Full
P001933,INV01933,2024-11-04,25801.84,Credit Card,Full
P001934,INV01934,2025-11-17,5801.52,Wire,Partial
P001935,INV01935,2024-07-10,27289.68,Wire,Full
P001936,INV01936,2026-03-28,37408.66,Credit Card,Full
P001937,INV01937,2025-07-19,31629.98,Bank Transfer,Full
P001938,INV01938,2025-11-28,51744.17,Credit Card,Full
P001939,INV01939,2026-01-24,55455.090000000004,Credit Card,Full
P001940,INV01940,2025-01-22,47240.29,Wire,Full
P001941,INV01941,2024-07-02,30554.81,Credit Card,Full
P001942,INV01942,2025-03-31,10437.72,Wire,Partial
P001943,INV01943,2026-03-26,16667.91,Bank Transfer,Full
P001944,INV01944,2025-12-15,0.0,Wire,Failed
P001945,INV01945,2025-07-17,9477.66,Wire,Partial
P001946,INV01946,2025-01-26,28928.43,Wire,Full
P001947,INV01947,2024-12-07,42407.72,Bank Transfer,Full
P001948,INV01948,2025-07-31,49794.36,Bank Transfer,Full
P001949,INV01949,2024-07-28,12327.7,Credit Card,Full
P001950,INV01950,2024-12-20,0.0,Credit Card,Failed
P001951,INV01951,2025-11-04,58071.83,Bank Transfer,Full
P001952,INV01952,2025-08-08,53419.68,Credit Card,Full
P001953,INV01953,2025-11-28,19156.35,Bank Transfer,Partial
P001954,INV01954,2026-02-14,57027.729999999996,Credit Card,Full
P001955,INV01955,2025-04-26,13830.5,Wire,Partial
P001956,INV01956,2024-10-14,55598.81,Wire,Full
P001957,INV01957,2024-12-28,45588.35,Wire,Full
P001958,INV01958,2026-04-10,17221.99,Bank Transfer,Full
P001959,INV01959,2025-06-28,14344.66,Credit Card,Full
P001960,INV01960,2026-01-08,44914.81,Wire,Full
P001961,INV01961,2025-04-11,28275.379999999997,Credit Card,Full
P001962,INV01962,2025-09-17,56314.33,Credit Card,Full
P001963,INV01963,2025-03-29,3987.01,Credit Card,Partial
P001964,INV01964,2024-09-14,34808.14,Wire,Full
P001965,INV01965,2026-05-10,0.0,Bank Transfer,Failed
P001966,INV01966,2026-02-19,28901.7,Credit Card,Full
P001967,INV01967,2025-01-31,24898.76,Credit Card,Full
P001968,INV01968,2026-03-28,20489.06,Credit Card,Partial
P001969,INV01969,2025-10-09,11218.74,Wire,Full
P001970,INV01970,2025-04-17,49344.700000000004,Bank Transfer,Full
P001971,INV01971,2024-08-23,48742.64,Bank Transfer,Full
P001972,INV01972,2026-04-13,0.0,Wire,Failed
P001973,INV01973,2025-10-18,46359.05,Credit Card,Full
P001974,INV01974,2025-05-18,33252.380000000005,Wire,Full
