invoice_id,shipment_id,customer_id,invoice_date,invoice_amount,tax_amount,payment_due_date,invoice_status
INV01776,S008965,C00514,2025-11-03,16868.440000000002,3036.3192000000004,2025-11-03,Overdue
INV01777,S096881,C00348,2025-09-08,11743.04,2113.7472000000002,2025-09-08,Disputed
INV01778,S062878,C00866,2024-06-05,37619.85,6771.572999999999,2024-06-05,Paid
INV01779,S019396,C00209,2024-09-18,22875.239999999998,4117.543199999999,2024-09-18,Overdue
INV01780,S000172,C00249,2026-02-07,59700.969999999994,10746.174599999998,2026-02-07,Paid
INV01781,S048891,C00092,2025-06-07,19009.35,3421.6829999999995,2025-06-07,Paid
INV01782,S040983,C00125,2026-02-07,24270.5,4368.69,2026-02-07,Paid
INV01783,S017977,C00805,2025-03-31,24017.379999999997,4323.1284,2025-03-31,Disputed
INV01784,S097870,C00892,2025-05-10,25892.64,4660.6752,2025-05-10,Pending
INV01785,S045152,C00968,2025-06-22,14930.220000000001,2687.4396,2025-06-22,Pending
INV01786,S047059,C00170,2025-04-26,53934.46000000001,9708.202800000001,2025-04-26,Pending
INV01787,S053704,C00080,2025-09-04,52243.18,9403.7724,2025-09-04,Paid
INV01788,S075095,C00101,2025-05-24,23919.0,4305.42,2025-05-24,Overdue
INV01789,S070285,C00066,2025-01-21,32779.11,5900.2398,2025-01-21,Paid
INV01790,S001616,C00267,2025-05-04,31384.91,5649.2838,2025-05-04,Pending
INV01791,S008681,C00013,2025-03-30,32618.86,5871.3948,2025-03-30,Disputed
INV01792,S071882,C00114,2025-12-30,25774.46,4639.4028,2025-12-30,Paid
INV01793,S087593,C00924,2025-01-21,50404.520000000004,9072.8136,2025-01-21,Paid
INV01794,S060833,C00820,2025-04-16,52790.65,9502.317,2025-04-16,Paid
INV01795,S039239,C00275,2025-06-05,52874.509999999995,9517.411799999998,2025-06-05,Pending
INV01796,S084649,C00188,2025-02-17,55128.93,9923.2074,2025-02-17,Overdue
INV01797,S009904,C00193,2025-11-27,26572.54,4783.0572,2025-11-27,Disputed
INV01798,S076807,C00163,2025-05-28,36042.03999999999,6487.567199999999,2025-05-28,Paid
INV01799,S068152,C00449,2026-05-05,22766.760000000002,4098.0168,2026-05-05,Disputed
INV01800,S022698,C00826,2025-03-20,40455.82,7282.0476,2025-03-20,Paid
INV01801,S006902,C00343,2025-08-27,18191.09,3274.3961999999997,2025-08-27,Disputed
INV01802,S085801,C00893,2026-04-17,7746.51,1394.3718,2026-04-17,Overdue
INV01803,S097936,C00731,2024-06-08,27810.53,5005.895399999999,2024-06-08,Disputed
INV01804,S049594,C00410,2025-11-14,19787.42,3561.7355999999995,2025-11-14,Paid
INV01805,S062539,C00510,2024-07-14,47903.36,8622.6048,2024-07-14,Overdue
INV01806,S094511,C00035,2025-09-09,49403.829999999994,8892.6894,2025-09-09,Disputed
INV01807,S018662,C00678,2024-11-07,20367.47,3666.1446,2024-11-07,Pending
INV01808,S067518,C00065,2024-08-09,22607.379999999997,4069.3283999999994,2024-08-09,Overdue
INV01809,S090849,C00078,2024-10-07,23986.61,4317.5898,2024-10-07,Paid
INV01810,S074949,C00114,2025-01-23,9242.8,1663.7039999999997,2025-01-23,Pending
INV01811,S003388,C00586,2026-01-21,48460.13,8722.8234,2026-01-21,Paid
INV01812,S038435,C00515,2026-04-18,12991.42,2338.4556,2026-04-18,Overdue
INV01813,S013782,C00622,2026-03-24,48003.66,8640.658800000001,2026-03-24,Pending
INV01814,S044382,C00463,2025-02-10,25042.17,4507.5905999999995,2025-02-10,Disputed
INV01815,S054532,C00284,2025-08-28,29543.010000000002,5317.7418,2025-08-28,Overdue
INV01816,S024451,C00434,2025-12-19,16848.760000000002,3032.7768,2025-12-19,Pending
INV01817,S028492,C00991,2026-02-24,44163.15,7949.367,2026-02-24,Paid
INV01818,S048709,C00054,2024-07-21,30823.3,5548.1939999999995,2024-07-21,Pending
INV01819,S020689,C00597,2025-10-19,46434.130000000005,8358.1434,2025-10-19,Disputed
INV01820,S010027,C00998,2024-09-24,44785.11,8061.3198,2024-09-24,Disputed
INV01821,S011535,C00341,2024-07-02,35058.42,6310.5156,2024-07-02,Pending
INV01822,S059472,C00181,2025-07-15,45355.46,8163.9828,2025-07-15,Overdue
INV01823,S030030,C00608,2024-08-24,12111.79,2180.1222000000002,2024-08-24,Paid
INV01824,S069553,C00566,2025-05-14,22381.57,4028.6825999999996,2025-05-14,Disputed
INV01825,S092162,C00173,2024-06-14,21968.73,3954.3714,2024-06-14,Disputed
INV01826,S059182,C00337,2024-11-28,43215.62,7778.8116,2024-11-28,Paid
INV01827,S099209,C00810,2025-02-12,44733.0,8051.94,2025-02-12,Overdue
INV01828,S083731,C00068,2026-03-24,31559.11,5680.6398,2026-03-24,Overdue
INV01829,S089864,C00238,2026-01-24,47550.78,8559.1404,2026-01-24,Overdue
INV01830,S001886,C00896,2026-03-08,39385.7,7089.4259999999995,2026-03-08,Overdue
INV01831,S072895,C00025,2025-06-22,50539.86,9097.174799999999,2025-06-22,Overdue
INV01832,S004226,C00086,2025-11-15,47840.49,8611.288199999999,2025-11-15,Overdue
INV01833,S028897,C00555,2025-02-09,25029.280000000002,4505.2704,2025-02-09,Overdue
INV01834,S056294,C00548,2025-01-24,27276.66,4909.7988,2025-01-24,Overdue
INV01835,S013421,C00203,2024-10-29,20254.84,3645.8712,2024-10-29,Pending
INV01836,S086755,C00144,2025-09-29,53062.9,9551.322,2025-09-29,Overdue
INV01837,S054251,C00357,2025-06-27,18430.66,3317.5188,2025-06-27,Paid
INV01838,S047615,C00608,2026-05-07,40837.979999999996,7350.836399999999,2026-05-07,Overdue
INV01839,S029484,C00506,2025-08-10,43329.03,7799.225399999999,2025-08-10,Disputed
INV01840,S090039,C00970,2024-10-10,38176.880000000005,6871.838400000001,2024-10-10,Pending
INV01841,S073804,C00829,2025-01-01,31478.27,5666.0886,2025-01-01,Paid
INV01842,S016905,C00801,2026-02-13,43750.21,7875.037799999999,2026-02-13,Overdue
INV01843,S009417,C00118,2025-01-22,52938.13,9528.863399999998,2025-01-22,Disputed
INV01844,S091654,C00653,2025-09-30,31960.46,5752.882799999999,2025-09-30,Disputed
INV01845,S038773,C00989,2025-11-12,12282.880000000001,2210.9184,2025-11-12,Disputed
INV01846,S093375,C00679,2024-06-24,34330.01,6179.401800000001,2024-06-24,Paid
INV01847,S069033,C00832,2025-10-07,56270.94,10128.7692,2025-10-07,Disputed
INV01848,S053204,C00589,2026-06-02,20490.190000000002,3688.2342000000003,2026-06-02,Pending
INV01849,S099255,C00067,2026-04-24,54245.62,9764.2116,2026-04-24,Paid
INV01850,S066559,C00525,2024-11-04,8143.31,1465.7958,2024-11-04,Paid
INV01851,S025111,C00297,2025-09-10,18881.18,3398.6124,2025-09-10,Disputed
INV01852,S094563,C00356,2025-03-14,18352.02,3303.3636,2025-03-14,Disputed
INV01853,S000189,C00763,2025-10-31,53867.64,9696.1752,2025-10-31,Disputed
INV01854,S013228,C00154,2024-08-18,32543.25,5857.785,2024-08-18,Overdue
INV01855,S008743,C00295,2024-08-27,46997.8,8459.604,2024-08-27,Overdue
INV01856,S014798,C00439,2025-05-29,40541.42,7297.455599999999,2025-05-29,Disputed
INV01857,S042133,C00971,2026-04-06,24026.47,4324.7646,2026-04-06,Paid
INV01858,S006743,C00840,2025-01-11,26978.82,4856.1876,2025-01-11,Paid
INV01859,S018987,C00980,2024-09-30,13790.09,2482.2162,2024-09-30,Pending
INV01860,S067041,C00964,2026-04-27,27325.54,4918.5972,2026-04-27,Paid
INV01861,S034624,C00025,2024-11-12,27591.52,4966.4736,2024-11-12,Paid
INV01862,S021547,C00890,2024-07-18,12513.93,2252.5074,2024-07-18,Disputed
INV01863,S054811,C00234,2025-11-28,55218.28,9939.2904,2025-11-28,Paid
INV01864,S088059,C00077,2025-05-02,53845.06,9692.110799999999,2025-05-02,Overdue
INV01865,S052050,C00413,2026-04-29,11472.71,2065.0878,2026-04-29,Disputed
INV01866,S037915,C00317,2026-03-20,20459.89,3682.7801999999997,2026-03-20,Pending
INV01867,S019531,C00714,2025-02-12,45135.34,8124.361199999999,2025-02-12,Overdue
INV01868,S025456,C00205,2024-11-24,39657.759999999995,7138.396799999999,2024-11-24,Overdue
INV01869,S072691,C00453,2025-07-20,24205.98,4357.0764,2025-07-20,Disputed
INV01870,S076601,C00494,2025-01-22,37748.43,6794.7173999999995,2025-01-22,Overdue
INV01871,S033917,C00188,2024-12-31,24203.920000000002,4356.7056,2024-12-31,Disputed
INV01872,S013443,C00003,2025-05-30,14695.04,2645.1072,2025-05-30,Overdue
INV01873,S018831,C00515,2026-02-22,53456.05,9622.089,2026-02-22,Disputed
INV01874,S036516,C00173,2024-09-03,49763.03,8957.3454,2024-09-03,Overdue
INV01875,S035877,C00447,2025-05-16,14013.880000000001,2522.4984,2025-05-16,Disputed
INV01876,S048600,C00633,2024-06-21,12072.76,2173.0968,2024-06-21,Paid
INV01877,S098899,C00579,2026-05-31,24078.66,4334.1588,2026-05-31,Pending
INV01878,S039084,C00060,2025-07-04,58450.78,10521.1404,2025-07-04,Overdue
INV01879,S069168,C00702,2025-05-13,37513.73,6752.4714,2025-05-13,Paid
INV01880,S045811,C00558,2026-06-02,24889.739999999998,4480.1532,2026-06-02,Overdue
INV01881,S056091,C00066,2025-07-17,49232.04,8861.7672,2025-07-17,Pending
INV01882,S097229,C00832,2025-12-18,40340.649999999994,7261.316999999999,2025-12-18,Pending
INV01883,S004380,C00473,2025-11-15,36789.78,6622.1604,2025-11-15,Pending
INV01884,S051564,C00285,2025-10-16,21570.239999999998,3882.6431999999995,2025-10-16,Disputed
INV01885,S014025,C00455,2025-04-12,45002.55,8100.459,2025-04-12,Overdue
INV01886,S051716,C00393,2026-05-11,15042.36,2707.6248,2026-05-11,Overdue
INV01887,S090063,C00543,2024-11-05,53026.35,9544.742999999999,2024-11-05,Pending
INV01888,S045717,C00339,2025-11-17,44842.97,8071.7346,2025-11-17,Overdue
INV01889,S050169,C00135,2026-02-10,50726.06,9130.690799999998,2026-02-10,Disputed
INV01890,S060709,C00910,2025-05-21,19722.36,3550.0248,2025-05-21,Pending
INV01891,S025068,C00601,2025-05-06,9885.51,1779.3917999999999,2025-05-06,Pending
INV01892,S013215,C00880,2026-01-31,50703.75,9126.675,2026-01-31,Paid
INV01893,S042083,C00545,2025-03-22,14857.88,2674.4183999999996,2025-03-22,Disputed
INV01894,S086955,C00782,2025-12-11,43757.95,7876.431,2025-12-11,Disputed
INV01895,S077386,C00215,2025-01-21,32065.82,5771.8476,2025-01-21,Pending
INV01896,S007571,C00212,2026-01-12,19439.34,3499.0812,2026-01-12,Overdue
INV01897,S009287,C00103,2026-03-10,15997.37,2879.5266,2026-03-10,Pending
INV01898,S082029,C00167,2025-03-18,58237.53,10482.7554,2025-03-18,Overdue
INV01899,S000796,C00469,2025-01-26,29877.46,5377.9428,2025-01-26,Disputed
INV01900,S012456,C00038,2025-08-29,49624.17,8932.3506,2025-08-29,Paid
INV01901,S099856,C00408,2025-07-19,18881.72,3398.7096,2025-07-19,Overdue
INV01902,S005591,C00814,2024-07-15,32469.75,5844.554999999999,2024-07-15,Pending
INV01903,S047697,C00970,2026-03-31,13981.91,2516.7437999999997,2026-03-31,Paid
INV01904,S015073,C00814,2026-02-12,59800.92,10764.165599999998,2026-02-12,Disputed
INV01905,S026181,C00476,2024-12-08,21333.08,3839.9544,2024-12-08,Disputed
INV01906,S007900,C00836,2026-03-25,22935.99,4128.4782000000005,2026-03-25,Disputed
INV01907,S053851,C00780,2025-03-20,29920.829999999998,5385.7494,2025-03-20,Overdue
INV01908,S042976,C00792,2025-08-10,55354.659999999996,9963.8388,2025-08-10,Pending
INV01909,S001698,C00910,2025-07-21,16994.58,3059.0244000000002,2025-07-21,Pending
INV01910,S081915,C00017,2025-01-14,18546.42,3338.3555999999994,2025-01-14,Paid
INV01911,S018773,C00811,2025-10-25,53182.229999999996,9572.801399999998,2025-10-25,Paid
INV01912,S093162,C00409,2025-03-04,15790.83,2842.3494,2025-03-04,Paid
INV01913,S002320,C00696,2026-05-12,46539.950000000004,8377.191,2026-05-12,Paid
INV01914,S022379,C00061,2025-02-27,42934.07,7728.1326,2025-02-27,Pending
INV01915,S070555,C00850,2024-09-15,56301.95,10134.350999999999,2024-09-15,Paid
INV01916,S002047,C00847,2025-11-22,33969.58,6114.5244,2025-11-22,Pending
INV01917,S043822,C00055,2026-01-16,19298.489999999998,3473.7281999999996,2026-01-16,Overdue
INV01918,S065886,C00051,2026-01-02,29005.67,5221.0206,2026-01-02,Pending
INV01919,S053979,C00313,2024-10-14,28721.65,5169.897,2024-10-14,Pending
INV01920,S029654,C00793,2025-12-03,17855.44,3213.9791999999998,2025-12-03,Pending
INV01921,S054175,C00235,2024-07-02,23160.309999999998,4168.855799999999,2024-07-02,Pending
INV01922,S051190,C00376,2024-10-30,10556.5,1900.1699999999998,2024-10-30,Paid
INV01923,S006161,C00117,2026-02-19,37267.45,6708.141,2026-02-19,Disputed
INV01924,S099780,C00734,2025-10-20,26542.66,4777.6788,2025-10-20,Pending
INV01925,S059229,C00444,2026-04-02,44569.09,8022.436199999999,2026-04-02,Disputed
INV01926,S029282,C00150,2026-05-01,47668.759999999995,8580.376799999998,2026-05-01,Overdue
INV01927,S001411,C00719,2024-10-06,21941.09,3949.3961999999997,2024-10-06,Pending
INV01928,S015573,C00387,2025-11-12,36002.979999999996,6480.536399999999,2025-11-12,Paid
INV01929,S067405,C00012,2025-01-23,40631.35,7313.642999999999,2025-01-23,Overdue
INV01930,S002588,C00897,2024-12-04,55121.28,9921.830399999999,2024-12-04,Disputed
INV01931,S071769,C00453,2024-06-27,47476.14,8545.7052,2024-06-27,Pending
INV01932,S097247,C00264,2025-12-25,18514.98,3332.6964,2025-12-25,Disputed
INV01933,S040906,C00238,2024-10-26,25801.84,4644.3312,2024-10-26,Paid
INV01934,S002632,C00297,2025-10-14,13628.61,2453.1498,2025-10-14,Overdue
INV01935,S033005,C00156,2024-06-10,27289.68,4912.1424,2024-06-10,Overdue
INV01936,S069718,C00695,2026-03-08,37408.66,6733.558800000001,2026-03-08,Pending
INV01937,S086171,C00843,2025-06-05,31629.98,5693.3964,2025-06-05,Disputed
INV01938,S075492,C00453,2025-10-21,51744.17,9313.9506,2025-10-21,Pending
INV01939,S076591,C00206,2026-01-04,55455.090000000004,9981.9162,2026-01-04,Pending
INV01940,S013585,C00112,2024-12-22,47240.29,8503.252199999999,2024-12-22,Pending
INV01941,S025663,C00036,2024-06-17,30554.81,5499.8658,2024-06-17,Overdue
INV01942,S051469,C00257,2025-03-17,14230.58,2561.5044,2025-03-17,Paid
INV01943,S037597,C00136,2026-03-19,16667.91,3000.2237999999998,2026-03-19,Disputed
INV01944,S046132,C00749,2025-11-12,27892.66,5020.6788,2025-11-12,Disputed
INV01945,S048707,C00254,2025-07-14,17427.19,3136.8941999999997,2025-07-14,Overdue
INV01946,S018727,C00532,2024-12-25,28928.43,5207.1174,2024-12-25,Overdue
INV01947,S063556,C00365,2024-11-22,42407.72,7633.3895999999995,2024-11-22,Pending
INV01948,S099403,C00645,2025-06-22,49794.36,8962.9848,2025-06-22,Disputed
INV01949,S006828,C00375,2024-07-11,12327.7,2218.986,2024-07-11,Pending
INV01950,S049095,C00823,2024-11-12,45253.78,8145.680399999999,2024-11-12,Paid
INV01951,S020903,C00561,2025-10-29,58071.83,10452.929399999999,2025-10-29,Overdue
INV01952,S084458,C00936,2025-07-27,53419.68,9615.5424,2025-07-27,Paid
INV01953,S011116,C00383,2025-11-16,47752.07,8595.372599999999,2025-11-16,Disputed
INV01954,S007269,C00716,2026-01-07,57027.729999999996,10264.991399999999,2026-01-07,Pending
INV01955,S015702,C00723,2025-04-14,17939.239999999998,3229.0631999999996,2025-04-14,Overdue
INV01956,S047329,C00776,2024-10-03,55598.81,10007.7858,2024-10-03,Disputed
INV01957,S010689,C00698,2024-12-16,45588.35,8205.903,2024-12-16,Pending
INV01958,S008195,C00111,2026-03-10,17221.99,3099.9582,2026-03-10,Pending
INV01959,S039736,C00860,2025-05-24,14344.66,2582.0388,2025-05-24,Overdue
INV01960,S073780,C00347,2025-12-05,44914.81,8084.665799999999,2025-12-05,Pending
INV01961,S054647,C00366,2025-03-26,28275.379999999997,5089.568399999999,2025-03-26,Disputed
INV01962,S040567,C00935,2025-08-18,56314.33,10136.5794,2025-08-18,Pending
INV01963,S076005,C00966,2025-03-17,10278.15,1850.0669999999998,2025-03-17,Pending
INV01964,S068114,C00505,2024-08-18,34808.14,6265.4652,2024-08-18,Pending
INV01965,S030913,C00806,2026-04-19,35242.549999999996,6343.658999999999,2026-04-19,Pending
INV01966,S068986,C00489,2026-01-11,28901.7,5202.306,2026-01-11,Disputed
INV01967,S086386,C00670,2025-01-29,24898.76,4481.7768,2025-01-29,Overdue
INV01968,S098917,C00737,2026-03-07,23791.3,4282.433999999999,2026-03-07,Overdue
INV01969,S082494,C00037,2025-09-01,11218.74,2019.3732,2025-09-01,Overdue
INV01970,S097701,C00775,2025-04-05,49344.700000000004,8882.046,2025-04-05,Pending
INV01971,S041598,C00356,2024-08-01,48742.64,8773.6752,2024-08-01,Pending
INV01972,S001379,C00588,2026-03-26,59049.119999999995,10628.841599999998,2026-03-26,Pending
INV01973,S098085,C00042,2025-09-29,46359.05,8344.629,2025-09-29,Disputed
INV01974,S090257,C00954,2025-04-16,33252.380000000005,5985.428400000001,2025-04-16,Paid
INV01975,S026070,C00730,2025-04-21,28891.300000000003,5200.434,2025-04-21,Disputed
INV01976,S066762,C00228,2025-04-14,46567.549999999996,8382.159,2025-04-14,Disputed
INV01977,S019960,C00429,2025-11-08,12330.76,2219.5368,2025-11-08,Paid
INV01978,S045709,C00364,2026-01-30,33930.66,6107.518800000001,2026-01-30,Pending
INV01979,S089608,C00781,2024-07-14,43993.97,7918.9146,2024-07-14,Pending
INV01980,S088594,C00296,2025-07-30,44911.27,8084.028599999999,2025-07-30,Overdue
INV01981,S047318,C00441,2025-05-06,46734.57,8412.2226,2025-05-06,Disputed
INV01982,S047569,C00949,2024-12-20,31013.32,5582.397599999999,2024-12-20,Overdue
INV01983,S093972,C00689,2025-03-21,40591.229999999996,7306.421399999999,2025-03-21,Overdue
INV01984,S016323,C00705,2025-07-31,44876.68,8077.8024,2025-07-31,Paid
INV01985,S014836,C00028,2025-03-29,36754.28999999999,6615.7721999999985,2025-03-29,Paid
INV01986,S092105,C00261,2025-12-01,6885.8099999999995,1239.4458,2025-12-01,Pending
INV01987,S001745,C00052,2024-09-09,52831.17,9509.6106,2024-09-09,Paid
INV01988,S018417,C00288,2025-11-06,21488.29,3867.8922000000002,2025-11-06,Pending
INV01989,S019479,C00253,2024-12-08,8648.3,1556.6939999999997,2024-12-08,Overdue
INV01990,S081587,C00244,2024-11-17,23540.03,4237.2054,2024-11-17,Pending
INV01991,S043410,C00438,2024-07-05,51218.75,9219.375,2024-07-05,Overdue
INV01992,S077806,C00257,2026-05-07,11650.14,2097.0252,2026-05-07,Pending
INV01993,S027078,C00091,2026-03-11,20379.81,3668.3658,2026-03-11,Disputed
INV01994,S087427,C00834,2025-05-15,44934.7,8088.245999999999,2025-05-15,Pending
INV01995,S013247,C00222,2024-11-28,49948.79,8990.7822,2024-11-28,Disputed
INV01996,S096998,C00058,2025-05-08,50683.59,9123.046199999999,2025-05-08,Disputed
INV01997,S020664,C00244,2026-05-30,53920.33,9705.6594,2026-05-30,Paid
INV01998,S030800,C00036,2026-03-13,43234.93,7782.2874,2026-03-13,Overdue
INV01999,S075243,C00594,2024-08-24,34504.22,6210.7596,2024-08-24,Pending
INV02000,S020057,C00969,2025-09-20,11965.33,2153.7594,2025-09-20,Overdue
INV02001,S004759,C00592,2025-09-19,40846.729999999996,7352.411399999999,2025-09-19,Disputed
INV02002,S060511,C00440,2025-06-10,43800.689999999995,7884.124199999998,2025-06-10,Paid
INV02003,S010159,C00119,2024-08-19,53629.2,9653.256,2024-08-19,Paid
INV02004,S084981,C00351,2025-06-14,55808.71,10045.567799999999,2025-06-14,Disputed
INV02005,S038844,C00765,2026-05-16,54113.47,9740.4246,2026-05-16,Overdue
INV02006,S023294,C00521,2025-04-12,44087.509999999995,7935.751799999999,2025-04-12,Disputed
INV02007,S022845,C00363,2026-02-17,49417.560000000005,8895.1608,2026-02-17,Disputed
INV02008,S079698,C00100,2024-09-03,33132.07,5963.772599999999,2024-09-03,Paid
INV02009,S057519,C00546,2024-07-24,53346.32,9602.337599999999,2024-07-24,Overdue
INV02010,S023872,C00583,2025-10-07,29382.67,5288.8805999999995,2025-10-07,Overdue
INV02011,S023905,C00644,2026-05-13,11323.14,2038.1652,2026-05-13,Pending
INV02012,S083086,C00435,2024-09-19,30657.879999999997,5518.4184,2024-09-19,Paid
INV02013,S057391,C00806,2026-05-06,12563.47,2261.4246,2026-05-06,Disputed
INV02014,S022782,C00610,2025-11-02,26777.38,4819.9284,2025-11-02,Overdue
INV02015,S030564,C00583,2025-12-27,29067.08,5232.0744,2025-12-27,Pending
INV02016,S074534,C00211,2025-04-17,15776.67,2839.8006,2025-04-17,Paid
INV02017,S030665,C00907,2025-11-17,28622.46,5152.042799999999,2025-11-17,Overdue
INV02018,S017722,C00446,2024-08-15,50772.03,9138.9654,2024-08-15,Paid
INV02019,S067892,C00541,2025-06-01,33610.8,6049.944,2025-06-01,Overdue
INV02020,S062523,C00822,2026-03-12,16342.34,2941.6212,2026-03-12,Paid
INV02021,S009940,C00211,2025-01-18,32867.33,5916.1194000000005,2025-01-18,Disputed
INV02022,S077062,C00023,2024-12-15,23500.23,4230.0414,2024-12-15,Pending
INV02023,S037453,C00392,2025-05-18,38316.18,6896.9124,2025-05-18,Paid
INV02024,S091423,C00431,2026-04-09,58973.41,10615.2138,2026-04-09,Paid
INV02025,S002674,C00160,2025-05-02,53572.62,9643.0716,2025-05-02,Paid
INV02026,S021596,C00968,2025-07-22,15326.31,2758.7358,2025-07-22,Pending
INV02027,S098767,C00085,2024-06-04,41201.86,7416.3348,2024-06-04,Disputed
INV02028,S094168,C00376,2026-03-16,22544.48,4058.0063999999998,2026-03-16,Disputed
INV02029,S076279,C00968,2025-01-02,8341.970000000001,1501.5546000000002,2025-01-02,Pending
INV02030,S060432,C00451,2024-09-22,28363.86,5105.4947999999995,2024-09-22,Overdue
INV02031,S002468,C00714,2026-04-03,17677.64,3181.9752,2026-04-03,Overdue
INV02032,S038902,C00253,2024-07-19,37848.43,6812.7173999999995,2024-07-19,Overdue
INV02033,S063667,C00599,2026-01-08,20937.879999999997,3768.818399999999,2026-01-08,Pending
INV02034,S016167,C00790,2025-05-30,29904.23,5382.761399999999,2025-05-30,Paid
INV02035,S085076,C00773,2025-08-31,36713.229999999996,6608.381399999999,2025-08-31,Overdue
INV02036,S049309,C00496,2025-03-07,25718.789999999997,4629.382199999999,2025-03-07,Pending
INV02037,S015267,C00557,2024-09-08,38530.21,6935.4378,2024-09-08,Overdue
INV02038,S060603,C00527,2025-02-12,29396.79,5291.4222,2025-02-12,Paid
